canonical_smiles,MW,logP,TPSA,HBD,HBA,QED,BBB_heuristic,Lipinski_pass,PAINS_count,has_charged_center,has_reactive_group,murcko_scaffold,campaigns_hit,targets_hit,n_campaigns,tier_A_hits,tier_B_hits,tier_C_hits,PAINS_penalty,composite,polypharm_bonus,anti_target_penalty,final_score
O=C(O)[C@H](N=Cc1c(S(=O)(=O)O)ccc2ccccc12)c1ccc(Cl)cc1,403.8430000000001,3.984700000000003,104.02999999999999,2,4,0.49485916034671207,0.75,1,0,0,0,C(=NCc1ccccc1)c1cccc2ccccc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7734577481040135,0.0,0.0,0.7734577481040135
Nc1nc(NC(=O)COc2ccc(Nc3nc(O)cc[nH+]3)cc2)nc(=O)[nH]1,371.33700000000005,-0.5771000000000015,182.28,5,9,0.3783120937453344,0.25,1,0,1,0,O=C(COc1ccc(Nc2nccc[nH+]2)cc1)Nc1nc[nH]c(=O)n1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5884936281236004,0.0,0.0,0.5884936281236004
Nc1nc[nH+]c2c1=C1C=CC(NC(=O)CCc3n[nH]c(Cc4ccnc[nH+]4)n3)=C1C=2,401.4340000000001,-2.086399999999996,150.75,3,6,0.43099746513648274,0.5,1,0,1,0,O=C(CCc1n[nH]c(Cc2ccnc[nH+]2)n1)NC1=C2C=c3[nH+]cncc3=C2C=C1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6792992395409448,0.0,0.0,0.6792992395409448
O=Cc1cc2ccccc2c2c1[nH]c1c(CNc3nccc[nH+]3)cccc12,353.405,4.108000000000002,71.92,2,3,0.4777255562294477,1.0,1,0,1,1,c1cnc(NCc2cccc3c2[nH]c2ccc4ccccc4c23)[nH+]c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8433176668688342,0.0,0.0,0.8433176668688342
c1ccc(CN=[N+]=NN=[N+]=NN=NN=Nc2ccc3ccccc3c2)cc1,358.3690000000001,5.2641000000000036,127.08,0,2,0.32327803406992395,0.5,0,1,1,0,c1ccc(CN=[N+]=NN=[N+]=NN=NN=Nc2ccc3ccccc3c2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.4069834102209772,0.0,0.0,0.4069834102209772
C(=CNNN=NN=Nc1ncnc2ccccc12)NN=Nc1ccccc1,361.3730000000001,3.8496000000000015,136.03,3,7,0.31788840647467154,0.75,1,1,0,0,C(=CNNN=NN=Nc1ncnc2ccccc12)NN=Nc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6803665219424014,0.0,0.0,0.6803665219424014
COC1=Cc2cc3c(C)cncc3c3cccc(c23)C1=O.COc1ccccc1,383.4470000000001,5.575220000000005,48.42,0,4,0.4243581751522339,0.75,0,0,0,0,O=C1C=Cc2cc3ccncc3c3cccc1c23.c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5523074525456702,0.0,0.0,0.5523074525456702
C[n+]1ccc2c(c1=O)[n+]1cccc1c1nc(=Nc3cccc(C(N)=O)c3)n[n+]21,372.3680000000001,-1.5011999999999983,110.37999999999998,1,5,0.380262587347753,0.5,1,0,1,0,O=c1[nH+]ccc2c1[n+]1cccc1c1nc(=Nc3ccccc3)n[n+]21,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6640787762043259,0.0,0.0,0.6640787762043259
O=c1cc2cc(CN=Nc3ccnnn3)c(Cc3ccc(O)cc3)ccc-2cc1O,399.41000000000014,3.622500000000002,120.92,2,8,0.4944933790924168,0.75,1,1,0,0,O=c1ccc2ccc(Cc3ccccc3)c(CN=Nc3ccnnn3)cc-2c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7333480137277251,0.0,0.0,0.7333480137277251
CCOC(=O)C1=CC=C([N+]#[N+]c2cccc(O)c2)C(O)=C(c2ccccc2)N1,377.4000000000001,4.547000000000003,87.51,3,5,0.5396216822587415,0.75,1,0,1,0,C1=CNC(c2ccccc2)=CC([N+]#[N+]c2ccccc2)=C1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7868865046776223,0.0,0.0,0.7868865046776223
C[C@H]1NC2=C(O1)C1=CC=CC(=N)[N@@H+]1C(NN=Cc1c3ccccc3n3cn[nH]c13)=C2,399.4380000000001,1.0873700000000002,107.03,5,6,0.33568247822317043,0.25,1,0,1,0,N=C1C=CC=C2C3=C(C=C(NN=Cc4c5ccccc5n5cn[nH]c45)[NH+]12)NCO3,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5757047434669511,0.0,0.0,0.5757047434669511
O=C(O)c1ccc(NNC2=C(c3ccccc3)N(O)C3=CC=CC=CC3=N2)cc1,386.4110000000001,3.7833000000000023,97.19,4,6,0.584116473392823,0.5,1,0,0,0,C1=CC=C2NC(c3ccccc3)=C(NNc3ccccc3)N=C2C=C1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7252349420178468,0.0,0.0,0.7252349420178468
NC(=O)CCC=NNc1ncc(-c2cccc[nH+]2)c2[nH]ccc12,309.35300000000007,1.707199999999999,110.30000000000001,3,4,0.4758570215607652,0.75,1,0,1,0,c1ccc(-c2cncc3cc[nH]c23)[nH+]c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7677571064682296,0.0,0.0,0.7677571064682296
C[C@@H](CO)OC(=O)CC=C(O)CC=CCCCCCCCCCC=CC=CC(=O)O,422.56200000000024,5.396600000000006,104.06000000000002,3,5,0.06824167714690166,0.5,0,0,0,0,,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.37047250314407054,0.0,0.0,0.37047250314407054
Nc1nc2cc([N+]#[N+]c3ccccc3)nc(Nc3ccccc3)n2n1,330.3550000000001,4.075700000000002,89.85,2,5,0.5406056644274237,1.0,1,0,1,0,c1ccc([N+]#[N+]c2cc3ncnn3c(Nc3ccccc3)n2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8621816993282272,0.0,0.0,0.8621816993282272
O=C(O)[C@@H]1C[C@H]1C(=O)C=Nc1cc2ccccc2c2ccccc12,317.34400000000005,3.9851000000000028,66.72999999999999,1,3,0.5843064957176706,1.0,1,0,0,0,O=C(C=Nc1cc2ccccc2c2ccccc12)C1CC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.875291948715301,0.0,0.0,0.875291948715301
Cc1ncnc2c1ncn1c(C3CCCc4nc(-c5cncc(F)c5)ncc43)cnc21,412.432,3.440220000000002,94.64,0,7,0.4382564567663174,0.75,1,0,0,0,c1cncc(-c2ncc3c(n2)CCCC3c2cnc3c4ncncc4ncn23)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7564769370298952,0.0,0.0,0.7564769370298952
O=C(NN=C(O)NN=NCC=Cc1ccccc1)c1cccc2nc[nH]c12,363.3810000000001,2.7919,127.12,4,5,0.23231648265105345,0.5,1,1,0,0,O=C(NN=CNN=NCC=Cc1ccccc1)c1cccc2nc[nH]c12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5796949447953161,0.0,0.0,0.5796949447953161
O=C(O)CCCCOCCOCCOCC(=O)OCCN1CCOCC1,377.43400000000025,0.1665000000000023,103.76,1,8,0.2975785147905324,0.5,1,0,0,0,C1COCCN1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6392735544371597,0.0,0.0,0.6392735544371597
COc1ccc(-c2nc3cnc(N)nc3nc2-c2ccc(O)cc2)cc1,345.362,3.0502000000000002,107.04,2,7,0.587382047252414,0.75,1,0,0,0,c1ccc(-c2nc3cncnc3nc2-c2ccccc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8012146141757241,0.0,0.0,0.8012146141757241
Oc1cccc2c(-c3oc4ccccc4c3-c3ccc(F)cc3)c[nH]c12,343.357,6.092800000000004,49.160000000000004,2,2,0.40716362102777615,0.75,0,0,0,0,c1ccc(-c2c(-c3c[nH]c4ccccc34)oc3ccccc23)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5471490863083328,0.0,0.0,0.5471490863083328
O=C(Oc1c(O)cc(C(=O)O)c2c1OCO2)c1ccc(Oc2ccccc2)c(O)c1,410.33400000000006,3.536200000000002,131.75,3,8,0.4267060958566088,0.75,1,0,0,0,O=C(Oc1cccc2c1OCO2)c1ccc(Oc2ccccc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7530118287569827,0.0,0.0,0.7530118287569827
Nc1nccc2c1[nH]n[n+]2Nc1cc(-c2cccnc2)nc(-c2ccccc2)n1,382.4110000000001,2.2218,122.17,3,7,0.40738353226661,0.75,1,0,1,0,c1ccc(-c2nc(N[n+]3n[nH]c4cnccc43)cc(-c3cccnc3)n2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7472150596799829,0.0,0.0,0.7472150596799829
O=C1c2ccccc2[NH+]=C2C(C=Nc3nnn[nH]3)=c3cc(O)ccc3=[N+]12,345.32200000000006,-2.0721999999999987,121.10000000000002,3,6,0.3638512260517195,0.5,1,0,1,0,O=C1c2ccccc2[NH+]=C2C(C=Nc3nnn[nH]3)=c3ccccc3=[N+]12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6591553678155159,0.0,0.0,0.6591553678155159
Cc1ccc2[nH]c(=O)c(C(=O)c3ccc4ccccc4c3)cc2c1,313.35600000000005,4.220720000000003,49.93,1,2,0.5632667300331501,1.0,1,0,0,0,O=C(c1ccc2ccccc2c1)c1cc2ccccc2[nH]c1=O,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.868980019009945,0.0,0.0,0.868980019009945
O=C(c1ccc(C=CCc2ccccc2)cc1)N(Cc1ccccc1)c1ccccc1,403.5250000000001,6.789500000000006,20.310000000000002,0,1,0.33260846311229947,0.75,0,0,0,0,O=C(c1ccc(C=CCc2ccccc2)cc1)N(Cc1ccccc1)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5247825389336898,0.0,0.0,0.5247825389336898
OC(=CCC1=C(c2ccccc2)N2NNC=C2N1)c1ccc2ccccc2c1,368.4400000000001,4.224500000000002,59.56,4,5,0.5195383401823002,0.75,1,0,0,0,C(=Cc1ccc2ccccc2c1)CC1=C(c2ccccc2)N2NNC=C2N1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7808615020546901,0.0,0.0,0.7808615020546901
O=C(CC=CNC(=O)NNN=Nc1ncnc2ccccc12)Nc1cccc(F)c1,408.3970000000001,3.113900000000001,132.76,4,6,0.3521575726212046,0.5,1,1,0,0,O=C(CC=CNC(=O)NNN=Nc1ncnc2ccccc12)Nc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6156472717863615,0.0,0.0,0.6156472717863615
OC(=Nc1cccc(Nc2cc(CN3CCOCC3)[nH]n2)c1)Nc1ccccc1,392.46299999999997,3.6431000000000013,97.8,4,5,0.37767854834829184,0.5,1,0,0,0,C(=Nc1cccc(Nc2cc(CN3CCOCC3)[nH]n2)c1)Nc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6633035645044876,0.0,0.0,0.6633035645044876
Nc1cc(-n2c(NN=NC3C=C([N+](=O)O)CC3)nc3ccccc32)ccn1,365.37700000000007,2.9962000000000018,133.79000000000002,3,6,0.4699156617850687,0.75,1,1,1,0,C1=CC(N=NNc2nc3ccccc3n2-c2ccncc2)CC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7259746985355205,0.0,0.0,0.7259746985355205
CC(=O)Nc1ccc2c(c1)nc(N1CC[C@@H](O)C1)c1nc(N)ncc12,338.37100000000004,1.2895999999999996,117.26,3,7,0.6026501264352758,0.5,1,0,0,0,c1ccc2c(c1)nc(N1CCCC1)c1ncncc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7307950379305828,0.0,0.0,0.7307950379305828
N[C@]12CCCC(c3ccc(O)n[nH+]3)C3=C1C2=C1C=NNN=C1C=N3,322.35200000000003,0.1599999999999998,122.39,3,7,0.6812773088650642,0.5,1,0,1,0,C1=NNN=C2C=NC3=C4C(=C12)C4CCCC3c1cccn[nH+]1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7543831926595193,0.0,0.0,0.7543831926595193
O=C(NC1=CC=C2N=C2c2nc3ccccc3nc21)C(O)=CCc1ccncc1,381.3950000000001,2.8667000000000016,100.36000000000001,2,6,0.534629596074138,0.75,1,0,0,0,O=C(C=CCc1ccncc1)NC1=CC=C2N=C2c2nc3ccccc3nc21,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7853888788222414,0.0,0.0,0.7853888788222414
N=C(NNCCCCNC(=O)C=Cc1ccc(O)cc1)c1ccccc1,352.4380000000001,2.42157,97.24000000000001,5,4,0.1573848838419534,0.5,1,0,0,0,N=C(NNCCCCNC(=O)C=Cc1ccccc1)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5972154651525861,0.0,0.0,0.5972154651525861
Nc1cc(C=NNCc2ccccc2)ccc1-c1cc(-c2ccccc2)ncn1,379.4670000000001,4.516500000000003,76.19,2,5,0.2934123125645668,0.75,1,0,0,0,C(=NNCc1ccccc1)c1ccc(-c2cc(-c3ccccc3)ncn2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7130236937693699,0.0,0.0,0.7130236937693699
CN(C)c1ncc(C(=O)NCc2ccc(Nc3noc(C(C)(C)C)n3)cc2)cn1,395.46700000000016,2.896700000000001,109.07000000000001,2,8,0.6556851788941597,0.75,1,0,0,0,O=C(NCc1ccc(Nc2ncon2)cc1)c1cncnc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8217055536682478,0.0,0.0,0.8217055536682478
C(=CCCCCCCC1CCCC1)CCCC=CCCCC1=CCCCC1,370.66500000000025,9.470599999999997,0.0,0,0,0.1987303417356722,0.75,0,0,0,0,C(=CCCCCCCC1CCCC1)CCCC=CCCCC1=CCCCC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.4846191025207017,0.0,0.0,0.4846191025207017
C[n+]1ccc(N=Nc2cc3[nH+]ncn3c3cc(-c4ccc(O)cc4)oc23)nc1,373.37600000000015,2.902100000000001,106.3,1,6,0.3875079977283597,0.75,1,1,1,0,c1ccc(-c2cc3c(o2)c(N=Nc2cc[nH+]cn2)cc2[nH+]ncn23)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7012523993185079,0.0,0.0,0.7012523993185079
O=C(O)Nc1ccc(Oc2ccc(OCC=CC=Cc3ccccc3)nc2)cc1,388.42300000000006,5.612200000000005,80.68,2,4,0.4901691999335308,0.75,0,0,0,0,C(C=Cc1ccccc1)=CCOc1ccc(Oc2ccccc2)cn1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5720507599800593,0.0,0.0,0.5720507599800593
O=[N+]([O-])c1ccc(Nc2cc(-c3cnccn3)cc(-c3ccccc3)n2)cc1,369.38400000000007,4.857400000000003,93.84,1,6,0.39882482381921763,0.5,1,0,1,1,c1ccc(Nc2cc(-c3cnccn3)cc(-c3ccccc3)n2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6696474471457653,0.0,0.0,0.6696474471457653
Oc1ccc(CN=NCNN=NN=CCNc2cccc(-c3c[nH]cn3)c2)cc1O,407.43800000000016,3.4523000000000015,154.99999999999997,5,8,0.11440497729547304,0.5,1,2,0,0,C(CNc1cccc(-c2c[nH]cn2)c1)=NN=NNCN=NCc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.4,0.504321493188642,0.0,0.0,0.504321493188642
COC1=CN=CNc2c(Nc3ccccc3)cc(-c3cc[nH+]cn3)cc21,344.398,3.704900000000002,72.68,2,5,0.7567425781398857,1.0,1,0,1,0,C1=Cc2cc(-c3cc[nH+]cn3)cc(Nc3ccccc3)c2NC=N1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.9270227734419656,0.0,0.0,0.9270227734419656
COc1ccc(N=CCNCCN=NN=NC(=O)c2ccc(O)cc2)cc1,368.39700000000005,3.352500000000002,120.36,2,6,0.30501055243744035,0.75,1,1,0,0,O=C(N=NN=NCCNCC=Nc1ccccc1)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.676503165731232,0.0,0.0,0.676503165731232
O=C(Nc1ccccc1)c1c2c(-c3ccccc3)ccc[nH]c-2nc1=O,341.37000000000006,3.7940000000000023,74.85,2,3,0.5951444869622746,1.0,1,0,0,0,O=C(Nc1ccccc1)c1c2c(-c3ccccc3)ccc[nH]c-2nc1=O,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8785433460886825,0.0,0.0,0.8785433460886825
CCCCNN=C(O)CCCN=Nc1cnc2c(O)nc(N)nc2c1,346.39500000000004,2.4376999999999995,154.26,4,9,0.17858824563391892,0.5,1,1,0,0,c1cnc2cncnc2c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5635764736901757,0.0,0.0,0.5635764736901757
N=c1ccc2c(N=NC=NN=NN=NN=Cc3ccccc3)nccc2[nH]1,359.3570000000001,3.9228700000000023,151.41,2,5,0.2912907182742083,0.75,1,1,0,0,N=c1ccc2c(N=NC=NN=NN=NN=Cc3ccccc3)nccc2[nH]1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6723872154822624,0.0,0.0,0.6723872154822624
OC1=CN(c2cccnc2Cc2ccc(-c3ccccc3)cc2)CCNC1,357.4570000000001,4.148400000000003,48.39,2,4,0.7364455554692234,1.0,1,0,0,0,C1=CN(c2cccnc2Cc2ccc(-c3ccccc3)cc2)CCNC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.920933666640767,0.0,0.0,0.920933666640767
Nc1nc2ncc3cc(-c4ccc(C(=O)O)c(Cc5cccc[nH+]5)c4)c(O)n1[n+]32,388.387,0.9637,131.98000000000002,3,5,0.39305653490572834,0.5,1,0,1,0,c1ccc(Cc2cccc(-c3cc4cnc5ncn(c3)[n+]45)c2)[nH+]c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6679169604717186,0.0,0.0,0.6679169604717186
COc1ccc2c(N=NCC(=O)NN=NN=NN=Cc3ccccc3)ccnc2c1,403.4060000000001,4.211800000000003,137.74,1,7,0.3422624674377187,0.75,1,1,0,0,O=C(CN=Nc1ccnc2ccccc12)NN=NN=NN=Cc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6876787402313157,0.0,0.0,0.6876787402313157
FC(=NN=CCNNN=C=NN=NCc1ccccn1)c1cccc2ccccc12,403.4250000000001,3.6872000000000025,111.11,2,8,0.24592011730899527,0.75,1,1,0,0,C(=NN=NCc1ccccn1)=NNNCC=NN=Cc1cccc2ccccc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6587760351926986,0.0,0.0,0.6587760351926986
Oc1cccc(CN=CCN=NN=CNC=NNN=Cc2ccccc2)c1O,380.41200000000015,2.2207000000000003,138.68,4,8,0.16494770057026334,0.5,1,3,0,0,C(CN=NN=CNC=NNN=Cc1ccccc1)=NCc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.6,0.479484310171079,0.0,0.0,0.479484310171079
Cn1cc(NNN=NN=NCC(=O)Nc2ccnc3ccccc23)nnc1=N,380.3760000000001,1.1323699999999997,170.04999999999998,4,8,0.3534133105421482,0.25,1,2,0,0,N=c1nnc(NNN=NN=NCC(=O)Nc2ccnc3ccccc23)c[nH]1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.4,0.5010239931626445,0.0,0.0,0.5010239931626445
O=C1Oc2c(cc(N=Nc3ncn[nH+]n3)c3ccccc23)N=C2C=CNC=C12,371.3400000000001,2.2466,128.22,1,9,0.4178551912561062,0.75,1,1,1,0,O=C1Oc2c(cc(N=Nc3ncn[nH+]n3)c3ccccc23)N=C2C=CNC=C12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7103565573768319,0.0,0.0,0.7103565573768319
Nc1ncc(CCC(=O)NC=CCCCCCc2ccccc2O)c(O)n1,370.45300000000003,2.835600000000002,121.36,4,6,0.47721307490353926,0.5,1,0,0,0,O=C(CCc1cncnc1)NC=CCCCCCc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6931639224710617,0.0,0.0,0.6931639224710617
O=C(O)c1cccc2cc3n(c(=O)c12)C(=Nc1cccc(Cl)c1)SCC3=O,398.82700000000006,3.8184000000000022,88.72999999999999,1,5,0.7084442153886862,1.0,1,0,0,0,O=C1CSC(=Nc2ccccc2)n2c1cc1ccccc1c2=O,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.9125332646166058,0.0,0.0,0.9125332646166058
c1ccc(-c2ccnc3nc(-c4cccnc4Nc4ccccn4)ccc23)cc1,375.43500000000006,5.497400000000003,63.59,1,5,0.4494347301553413,0.75,0,0,0,0,c1ccc(-c2ccnc3nc(-c4cccnc4Nc4ccccn4)ccc23)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5598304190466024,0.0,0.0,0.5598304190466024
O=C(COc1cccc(F)c1)Nc1ccc(-c2ccc3ccccc3n2)cc1,372.39900000000006,5.058400000000004,51.22,1,3,0.5327935599103248,0.75,0,0,0,0,O=C(COc1ccccc1)Nc1ccc(-c2ccc3ccccc3n2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5848380679730973,0.0,0.0,0.5848380679730973
COc1ccc(-c2cc(NC(=O)[C@H](N)CCO)ccc2NO)cc1,331.37199999999996,1.8114999999999999,116.84,5,6,0.49408138462637236,0.5,1,0,0,0,c1ccc(-c2ccccc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6982244153879117,0.0,0.0,0.6982244153879117
O=C(O)CCCCCNNCC=[N+]([O-])CCN=NC1=C2NC=CC=C2C=CC=N1,401.4710000000001,1.6119000000000008,136.54000000000002,4,8,0.09241412716405382,0.5,1,1,1,0,C1=CNC2=CN=CC=CC2=C1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5377242381492162,0.0,0.0,0.5377242381492162
O=C(CN=CC=NNNC(=O)C1=NC=CNC(O)=C1)CN=CCc1ccccc1,395.4230000000002,0.4612000000000014,139.89999999999998,4,9,0.3365687432915159,0.25,1,0,0,0,O=C(CN=CC=NNNC(=O)C1=NC=CNC=C1)CN=CCc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5759706229874548,0.0,0.0,0.5759706229874548
N#Cc1ccc(N=NCC2=NC(=O)C(=NNc3ccc(O)cc3)C[C@H]2O)cc1,376.3760000000001,2.54788,142.79,3,8,0.41733216004127427,0.75,1,1,0,0,O=C1N=C(CN=Nc2ccccc2)CCC1=NNc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7101996480123823,0.0,0.0,0.7101996480123823
CCC=CC=CCC=NN=Nc1cc(-c2cccc(NO)c2F)c(O)c(C)n1,383.4270000000001,5.684820000000005,102.46000000000001,3,6,0.23590259133278105,0.5,0,1,0,0,c1ccc(-c2ccncc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.38077077739983434,0.0,0.0,0.38077077739983434
O=C(NCCc1ccc2ccccc2c1)[C@H]1OC1=Nc1ccccc1,330.38700000000006,3.627500000000002,53.99,1,3,0.7264219776724846,1.0,1,0,0,0,O=C(NCCc1ccc2ccccc2c1)C1OC1=Nc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.9179265933017453,0.0,0.0,0.9179265933017453
Cc1ccc2c(NC(=O)CCCNN)nc3cc4[nH]c(=O)ccc4cc3c2c1,375.4320000000001,2.71992,112.9,4,5,0.14082601465934552,0.5,1,0,0,0,O=c1ccc2cc3c(cc2[nH]1)ncc1ccccc13,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5922478043978037,0.0,0.0,0.5922478043978037
O=C(O)c1ccc(Oc2ccc(NCC=NNc3ncc(F)cn3)cc2)nc1,382.3550000000001,3.011000000000001,121.62,3,8,0.4014512291377305,0.75,1,0,0,0,C(CNc1ccc(Oc2ccccn2)cc1)=NNc1ncccn1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7454353687413191,0.0,0.0,0.7454353687413191
Nc1ncc(C=NN=Nc2ccc3c(ccn3CC(=O)O)c2)nn1,324.30400000000003,1.6108999999999998,144.0,2,7,0.4141878842205769,0.75,1,1,0,0,C(=NN=Nc1ccc2[nH]ccc2c1)c1cncnn1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7092563652661731,0.0,0.0,0.7092563652661731
C[N+](NCc1ccc2ccc(N)cc2c1)=C(O)CCc1ccccc1,334.44300000000004,3.6582000000000026,61.290000000000006,3,2,0.2119206002546856,1.0,1,0,1,0,C(CCc1ccccc1)=[NH+]NCc1ccc2ccccc2c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7635761800764056,0.0,0.0,0.7635761800764056
Nc1ccc(-c2c(N=Nc3ccc4[nH]c(N)[nH+]c4c3)nc3[nH]cnc(N)c2-3)cc1,385.41500000000013,3.0339,174.28,5,7,0.23644850341335227,0.5,1,1,1,0,c1ccc(-c2c3cnc[nH]c-3nc2N=Nc2ccc3[nH]c[nH+]c3c2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5809345510240057,0.0,0.0,0.5809345510240057
Nc1nc(=O)c(C=NCCOCCOCCOc2ccc(-c3ccccc3)cc2)c[nH]1,422.48499999999996,2.5502000000000002,111.82000000000002,2,7,0.34269586608595937,0.75,1,0,0,0,O=c1nc[nH]cc1C=NCCOCCOCCOc1ccc(-c2ccccc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7278087598257879,0.0,0.0,0.7278087598257879
Cc1ccc2[nH]nc(NC(=O)c3cc(NC(=O)O)c[nH+]c3Cc3ccccc3)c2c1,402.43400000000014,3.6184200000000013,121.25,4,3,0.4072504085550585,0.5,1,0,1,0,O=C(Nc1n[nH]c2ccccc12)c1ccc[nH+]c1Cc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6721751225665176,0.0,0.0,0.6721751225665176
